time,open,high,low,close,tick_volume,spread,real_volume
2016-05-24 00:00:00,0.98945,0.99377,0.98904,0.99334,558,0,0
2016-05-25 00:00:00,0.99333,0.9936,0.98968,0.99124,576,0,0
2016-05-26 00:00:00,0.99125,0.99277,0.98724,0.98937,919,0,0
2016-05-27 00:00:00,0.98935,0.99491,0.98859,0.99464,736,0,0
2016-05-30 00:00:00,0.99456,0.99561,0.99199,0.99226,495,0,0
2016-05-31 00:00:00,0.99227,0.9951,0.98868,0.9937,1142,0,0
2016-06-01 00:00:00,0.99371,0.99513,0.98622,0.98808,1220,0,0
2016-06-02 00:00:00,0.98801,0.99106,0.98588,0.99039,799,0,0
2016-06-03 00:00:00,0.99029,0.99203,0.97542,0.97593,1887,0,0
2016-06-06 00:00:00,0.97676,0.97759,0.96819,0.97051,1256,0,0
2016-06-07 00:00:00,0.9705,0.97265,0.96451,0.96519,1098,0,0
2016-06-08 00:00:00,0.96521,0.96592,0.95814,0.95929,965,0,0
2016-06-09 00:00:00,0.95925,0.96563,0.95783,0.96461,1025,0,0
2016-06-10 00:00:00,0.96462,0.9658,0.96169,0.96459,820,0,0
2016-06-13 00:00:00,0.96457,0.96785,0.96297,0.96445,965,0,0
2016-06-14 00:00:00,0.96445,0.96689,0.96212,0.96331,841,0,0
2016-06-15 00:00:00,0.9633,0.96636,0.95914,0.96138,1253,0,0
2016-06-16 00:00:00,0.96136,0.96868,0.95723,0.96502,1925,0,0
2016-06-17 00:00:00,0.96497,0.96592,0.95887,0.9609,1004,0,0
2016-06-20 00:00:00,0.95964,0.96434,0.95756,0.96221,1100,0,0
2016-06-21 00:00:00,0.9622,0.96244,0.95726,0.9622,1037,0,0
2016-06-22 00:00:00,0.96219,0.96284,0.95511,0.95881,1209,0,0
2016-06-23 00:00:00,0.95869,0.96016,0.95217,0.95826,1556,0,0
2016-06-24 00:00:00,0.95721,0.98046,0.95596,0.97214,3408,0,0
2016-06-27 00:00:00,0.97504,0.98193,0.97067,0.97847,1910,0,0
2016-06-28 00:00:00,0.97846,0.98373,0.97636,0.98185,1136,0,0
2016-06-29 00:00:00,0.98182,0.98235,0.97798,0.97972,665,0,0
2016-06-30 00:00:00,0.9797,0.98204,0.97279,0.97599,1480,0,0
2016-07-01 00:00:00,0.97606,0.97813,0.97107,0.97327,1134,0,0
2016-07-04 00:00:00,0.97397,0.97585,0.97034,0.97113,819,0,0
2016-07-05 00:00:00,0.97126,0.97744,0.96856,0.97682,1221,0,0
2016-07-06 00:00:00,0.97682,0.98061,0.97402,0.97493,1130,0,0
2016-07-07 00:00:00,0.97494,0.97922,0.97407,0.97863,662,0,0
2016-07-08 00:00:00,0.97859,0.98659,0.97607,0.98329,1635,0,0
2016-07-11 00:00:00,0.98211,0.98579,0.98156,0.98288,770,0,0
2016-07-12 00:00:00,0.98289,0.98943,0.97958,0.98882,1378,0,0
2016-07-13 00:00:00,0.98886,0.98944,0.98219,0.98536,1101,0,0
2016-07-14 00:00:00,0.98534,0.98539,0.97643,0.98082,1341,0,0
2016-07-15 00:00:00,0.98086,0.98472,0.97826,0.98311,1068,0,0
2016-07-18 00:00:00,0.98234,0.9847,0.98116,0.9824,703,0,0
2016-07-19 00:00:00,0.98242,0.98778,0.98155,0.98559,930,0,0
2016-07-20 00:00:00,0.98555,0.99048,0.9851,0.98731,901,0,0
2016-07-21 00:00:00,0.98729,0.99068,0.98406,0.98585,1181,0,0
2016-07-22 00:00:00,0.98578,0.98955,0.98437,0.98717,898,0,0
2016-07-25 00:00:00,0.98744,0.9895,0.98497,0.98589,752,0,0
2016-07-26 00:00:00,0.98589,0.99277,0.98352,0.99241,1199,0,0
2016-07-27 00:00:00,0.99242,0.99504,0.98585,0.986,1197,0,0
2016-07-28 00:00:00,0.98599,0.98673,0.97939,0.98086,956,0,0
2016-07-29 00:00:00,0.98079,0.98105,0.9636,0.96957,2369,0,0
2016-08-01 00:00:00,0.96914,0.97031,0.96639,0.96849,720,0,0
2016-08-02 00:00:00,0.96848,0.96982,0.96336,0.96423,868,0,0
2016-08-03 00:00:00,0.96428,0.97387,0.96392,0.9732,1099,0,0
2016-08-04 00:00:00,0.97314,0.975,0.97217,0.97415,466,0,0
2016-08-05 00:00:00,0.97416,0.98306,0.97266,0.9807,1427,0,0
2016-08-08 00:00:00,0.98009,0.98419,0.97897,0.98253,801,0,0
2016-08-09 00:00:00,0.98242,0.98438,0.98119,0.98136,533,0,0
2016-08-10 00:00:00,0.98125,0.98184,0.97466,0.97507,819,0,0
2016-08-11 00:00:00,0.97509,0.97659,0.97116,0.9755,1046,0,0
2016-08-12 00:00:00,0.9755,0.97659,0.97084,0.97469,1070,0,0
2016-08-15 00:00:00,0.97423,0.97593,0.97133,0.97282,780,0,0
2016-08-16 00:00:00,0.97285,0.9737,0.95893,0.96194,1864,0,0
2016-08-17 00:00:00,0.96196,0.96586,0.95969,0.96204,1227,0,0
2016-08-18 00:00:00,0.96212,0.96255,0.95376,0.95431,978,0,0
2016-08-19 00:00:00,0.95431,0.96114,0.95399,0.96024,838,0,0
2016-08-22 00:00:00,0.96216,0.96488,0.95997,0.96244,955,0,0
2016-08-23 00:00:00,0.96244,0.96337,0.95939,0.96337,704,0,0
2016-08-24 00:00:00,0.96335,0.96838,0.96253,0.96698,808,0,0
2016-08-25 00:00:00,0.96697,0.96877,0.96413,0.96769,857,0,0
2016-08-26 00:00:00,0.96775,0.97928,0.96317,0.97805,2193,0,0
2016-08-29 00:00:00,0.9785,0.98068,0.9765,0.97826,813,0,0
2016-08-30 00:00:00,0.97824,0.98445,0.97755,0.98378,827,0,0
2016-08-31 00:00:00,0.98344,0.98632,0.98179,0.98384,867,0,0
2016-09-01 00:00:00,0.98383,0.98848,0.97854,0.98015,1621,0,0
2016-09-02 00:00:00,0.98014,0.98194,0.97398,0.98042,1565,0,0
2016-09-05 00:00:00,0.98061,0.98143,0.97724,0.97977,755,0,0
2016-09-06 00:00:00,0.97987,0.98108,0.96934,0.96967,1329,0,0
2016-09-07 00:00:00,0.96957,0.97099,0.96699,0.97002,756,0,0
2016-09-08 00:00:00,0.97001,0.97374,0.96497,0.97257,1499,0,0
2016-09-09 00:00:00,0.9726,0.97847,0.97104,0.97548,1199,0,0
2016-09-12 00:00:00,0.97461,0.97633,0.96907,0.97191,1183,0,0
2016-09-13 00:00:00,0.97191,0.97847,0.97071,0.9764,1104,0,0
2016-09-14 00:00:00,0.97638,0.97899,0.97065,0.97338,1369,0,0
2016-09-15 00:00:00,0.9734,0.97679,0.9695,0.97178,1297,0,0
2016-09-16 00:00:00,0.97176,0.98182,0.97118,0.98026,1279,0,0
2016-09-19 00:00:00,0.98023,0.9819,0.97836,0.98013,699,0,0
2016-09-20 00:00:00,0.98014,0.98108,0.97624,0.97915,870,0,0
2016-09-21 00:00:00,0.97924,0.98144,0.97207,0.97382,1333,0,0
2016-09-22 00:00:00,0.97393,0.97419,0.966,0.96883,1129,0,0
2016-09-23 00:00:00,0.96886,0.97425,0.96836,0.97024,1041,0,0
2016-09-26 00:00:00,0.96994,0.97091,0.96614,0.96917,878,0,0
2016-09-27 00:00:00,0.96919,0.9729,0.96616,0.97085,1183,0,0
2016-09-28 00:00:00,0.97086,0.97368,0.96916,0.97103,888,0,0
2016-09-29 00:00:00,0.97101,0.97236,0.96402,0.96618,1186,0,0
2016-09-30 00:00:00,0.96616,0.97571,0.9648,0.97134,1665,0,0
2016-10-03 00:00:00,0.97183,0.97446,0.96995,0.97353,733,0,0
2016-10-04 00:00:00,0.97355,0.98292,0.97295,0.97899,1451,0,0
2016-10-05 00:00:00,0.979,0.97938,0.97335,0.97423,730,0,0
2016-10-06 00:00:00,0.97428,0.98187,0.97365,0.98087,986,0,0
2016-10-07 00:00:00,0.98091,0.98393,0.97677,0.97758,1100,0,0
2016-10-10 00:00:00,0.97882,0.98393,0.9772,0.98253,976,0,0
2016-10-11 00:00:00,0.98258,0.98935,0.98213,0.98883,820,0,0
2016-10-12 00:00:00,0.98886,0.99099,0.98744,0.99071,526,0,0
2016-10-13 00:00:00,0.99073,0.99097,0.98594,0.98615,549,0,0
2016-10-14 00:00:00,0.98616,0.9905,0.98563,0.99035,556,0,0
2016-10-17 00:00:00,0.99045,0.99075,0.9872,0.98907,573,0,0
2016-10-18 00:00:00,0.98918,0.9915,0.9867,0.98991,888,0,0
2016-10-19 00:00:00,0.98994,0.99053,0.98756,0.98898,499,0,0
2016-10-20 00:00:00,0.98896,0.99332,0.98423,0.99271,1444,0,0
2016-10-21 00:00:00,0.9927,0.9962,0.99235,0.9936,681,0,0
2016-10-24 00:00:00,0.99471,0.99567,0.99157,0.99351,701,0,0
2016-10-25 00:00:00,0.99344,0.99989,0.99327,0.99434,1235,0,0
2016-10-26 00:00:00,0.9944,0.99588,0.99035,0.99345,1012,0,0
2016-10-27 00:00:00,0.99344,0.99512,0.9912,0.99361,768,0,0
2016-10-28 00:00:00,0.99362,0.99504,0.98582,0.98766,1249,0,0
2016-10-31 00:00:00,0.98696,0.99075,0.98694,0.98893,566,0,0
2016-11-01 00:00:00,0.98898,0.98989,0.97287,0.97538,2045,0,0
2016-11-02 00:00:00,0.97538,0.97544,0.96954,0.9733,973,0,0
2016-11-03 00:00:00,0.97327,0.97604,0.96956,0.97401,1223,0,0
2016-11-04 00:00:00,0.97408,0.97581,0.96809,0.96852,989,0,0
2016-11-07 00:00:00,0.97783,0.97897,0.97302,0.97434,842,0,0
2016-11-08 00:00:00,0.97429,0.97897,0.97355,0.97792,722,0,0
2016-11-09 00:00:00,0.97791,0.98479,0.955,0.98449,5301,0,0
2016-11-10 00:00:00,0.9845,0.98968,0.98209,0.98681,1288,0,0
2016-11-11 00:00:00,0.98677,0.98933,0.98324,0.98817,1079,0,0
2016-11-14 00:00:00,0.9894,1.00022,0.98857,0.99811,1460,0,0
2016-11-15 00:00:00,0.99808,1.00246,0.99293,1.0018,1535,0,0
2016-11-16 00:00:00,1.0018,1.00581,0.99838,1.00203,1464,0,0
2016-11-17 00:00:00,1.00204,1.00738,0.99946,1.00713,1076,0,0
2016-11-18 00:00:00,1.00708,1.01233,1.00603,1.01044,925,0,0
2016-11-21 00:00:00,1.01076,1.0117,1.00749,1.00878,645,0,0
2016-11-22 00:00:00,1.00868,1.01345,1.00682,1.01125,1070,0,0
2016-11-23 00:00:00,1.01124,1.01825,1.0092,1.01676,1259,0,0
2016-11-24 00:00:00,1.01672,1.0192,1.01452,1.01633,898,0,0
2016-11-25 00:00:00,1.01631,1.01862,1.01053,1.01377,1365,0,0
2016-11-28 00:00:00,1.01139,1.01682,1.00793,1.01312,1606,0,0
2016-11-29 00:00:00,1.01308,1.01768,1.01109,1.01168,1179,0,0
2016-11-30 00:00:00,1.01166,1.02053,1.01072,1.01754,1375,0,0
2016-12-01 00:00:00,1.01751,1.01836,1.00997,1.01059,987,0,0
2016-12-02 00:00:00,1.01058,1.01228,1.00743,1.0105,963,0,0
2016-12-05 00:00:00,1.01176,1.01825,1.00504,1.00651,2118,0,0
2016-12-06 00:00:00,1.00648,1.01153,1.00496,1.01027,936,0,0
2016-12-07 00:00:00,1.01026,1.011,1.00659,1.00749,606,0,0
2016-12-08 00:00:00,1.00746,1.01784,1.00206,1.0163,2273,0,0
2016-12-09 00:00:00,1.01626,1.02139,1.01535,1.01689,1146,0,0
2016-12-12 00:00:00,1.01902,1.01989,1.01244,1.01342,931,0,0
2016-12-13 00:00:00,1.01323,1.01463,1.01005,1.01225,819,0,0
2016-12-14 00:00:00,1.01227,1.02233,1.00837,1.02027,1993,0,0
2016-12-15 00:00:00,1.0201,1.03438,1.01977,1.02999,1934,0,0
2016-12-16 00:00:00,1.03,1.03117,1.02415,1.02634,1039,0,0
2016-12-19 00:00:00,1.02686,1.02832,1.02215,1.0273,1191,0,0
2016-12-20 00:00:00,1.02737,1.03206,1.02604,1.02889,1053,0,0
2016-12-21 00:00:00,1.02905,1.02959,1.02271,1.02683,1155,0,0
2016-12-22 00:00:00,1.02684,1.0271,1.02184,1.02547,916,0,0
2016-12-23 00:00:00,1.02555,1.02811,1.02432,1.02641,673,0,0
2016-12-26 00:00:00,1.02585,1.0275,1.02467,1.02484,466,0,0
2016-12-27 00:00:00,1.02706,1.02981,1.02652,1.02806,559,0,0
2016-12-28 00:00:00,1.02815,1.03214,1.02648,1.02839,1109,0,0
2016-12-29 00:00:00,1.02841,1.02885,1.02075,1.023,1080,0,0
2016-12-30 00:00:00,1.02303,1.02322,1.00584,1.01925,3099,0,0
2017-01-02 00:00:00,1.01971,1.02397,1.01846,1.02374,700,0,0
2017-01-03 00:00:00,1.02387,1.03353,1.02111,1.0274,2132,0,0
2017-01-04 00:00:00,1.02743,1.02914,1.02014,1.02105,1163,0,0
2017-01-05 00:00:00,1.02108,1.02211,1.00871,1.0098,1553,0,0
2017-01-06 00:00:00,1.00975,1.01844,1.00942,1.01766,1014,0,0
2017-01-09 00:00:00,1.01731,1.01978,1.01419,1.01519,907,0,0
